starttime	seconds	ctime	dtime	ttime	wait
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	3	4	8	4
Fri Jul 18 18:01:11 2025	1752850871	2	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:11 2025	1752850871	0	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	5
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	5
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	7	8	5
Fri Jul 18 18:01:13 2025	1752850873	1	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	3	4	8	3
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	5
Fri Jul 18 18:01:12 2025	1752850872	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	3	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	5
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	7	8	5
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	4
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:11 2025	1752850871	3	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	5
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	3
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	2	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	5
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	4
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	0	7	8	4
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	5
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	4	4	8	4
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	5	3	8	3
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	2	6	8	4
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	5	3	8	3
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	4	4	8	3
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	4	4	8	4
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	5	8	5
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	5
Fri Jul 18 18:01:11 2025	1752850871	0	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	5
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	4
Fri Jul 18 18:01:10 2025	1752850870	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	5
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	4	4	8	4
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	4
Fri Jul 18 18:01:13 2025	1752850873	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	6
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	3
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	5	3	8	2
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	3
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	2
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	5
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	4
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	6	2	8	2
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	4
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	4
Fri Jul 18 18:01:12 2025	1752850872	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	2	6	8	4
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	5
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	4
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	4	4	8	4
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	4
Fri Jul 18 18:01:13 2025	1752850873	2	6	8	5
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	6
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	2	6	8	5
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	3	5	8	4
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	1	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	5
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:12 2025	1752850872	2	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:10 2025	1752850870	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	4	4	8	4
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	4
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	5
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	2	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	4	5	8	3
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	6
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	6
Fri Jul 18 18:01:13 2025	1752850873	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	3	5	8	5
Fri Jul 18 18:01:12 2025	1752850872	2	7	8	6
Fri Jul 18 18:01:11 2025	1752850871	1	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:10 2025	1752850870	0	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:13 2025	1752850873	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	3
Fri Jul 18 18:01:12 2025	1752850872	2	6	8	6
Fri Jul 18 18:01:12 2025	1752850872	1	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	6
Fri Jul 18 18:01:10 2025	1752850870	1	8	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	1	7	8	7
Fri Jul 18 18:01:11 2025	1752850871	1	7	8	7
Fri Jul 18 18:01:12 2025	1752850872	0	8	8	8
Fri Jul 18 18:01:11 2025	1752850871	2	6	8	6
